id,title,subtitle,authors,publisher,published_date,category
9.78981E+12,Predictive Analytics Using Statistics and Big Data: Concepts and Modeling,,"Krishna Kumar Mohbey, Arvind Pandey, Dharmendra Singh Rajput",Bentham Science Publishers,12/9/2020,statistics
9.78145E+12,Think Stats,,Allen B. Downey,"""O'Reilly Media, Inc.""",7/1/2011,statistics
9.78049E+12,Beginning Statistics with Data Analysis,,"Frederick Mosteller, Stephen E. Fienberg, Robert E.K. Rourke",Courier Corporation,11/20/2013,statistics
9.781E+12,Introduction to Data Science,Data Analysis and Prediction Algorithms with R,Rafael A. Irizarry,CRC Press,11/20/2019,statistics
9.78146E+12,An Introduction to Statistical Learning,with Applications in R,"Gareth James, Daniela Witten, Trevor Hastie, Robert Tibshirani",Springer Science & Business Media,6/24/2013,statistics
9.78154E+12,The Art of Statistics,How to Learn from Data,David Spiegelhalter,Hachette UK,9/3/2019,statistics
9.78195E+12,Introduction to Statistical and Machine Learning Methods for Data Science,,"Carlos Andre Reis Pinheiro, Mike Patetta",SAS Institute,8/6/2021,statistics
9.78184E+12,Essential Statistics for Non-STEM Data Analysts,Get to grips with the statistics and math knowledge needed to enter the world of data science with Python,Rongpeng Li,Packt Publishing Ltd,11/12/2020,statistics
9.78149E+12,Python Data Science Handbook,Essential Tools for Working with Data,Jake VanderPlas,"""O'Reilly Media, Inc.""",11/21/2016,statistics
9.78332E+12,An Introduction to Statistics with Python,With Applications in the Life Sciences,Thomas Haslwanter,Springer,7/20/2016,statistics
9.78032E+12,Statistics & Data Analytics for Health Data Management,,"Nadinia Davis, Betsy J. Shiland",Elsevier Health Sciences,12/4/2015,statistics
9.78304E+12,Financial Statistics and Data Analytics,,"Shuangzhe Li, Milind Sathye",MDPI,3/2/2021,statistics
9.78043E+12,Modern Data Science with R,,"Benjamin S. Baumer, Daniel T. Kaplan, Nicholas J. Horton",CRC Press,3/31/2021,statistics
9.78111E+12,Foundations of Data Science,,"Avrim Blum, John Hopcroft, Ravindran Kannan",Cambridge University Press,1/23/2020,statistics
9.781E+12,"Probability, Statistics, and Data",A Fresh Approach Using R,"Darrin Speegle, Bryan Clair",CRC Press,11/26/2021,statistics
9.78013E+12,Applied Statistical Modeling and Data Analytics,A Practical Guide for the Petroleum Geosciences,"Srikanta Mishra, Akhil Datta-Gupta",Elsevier,10/27/2017,statistics
9.78111E+12,Modern Statistics for Modern Biology,,"SUSAN. HUBER HOLMES (WOLFGANG.), Wolfgang Huber",Cambridge University Press,1/1/2018,statistics
9.78148E+12,Beginning Data Science in R,"Data Analysis, Visualization, and Modelling for the Data Scientist",Thomas Mailund,Apress,3/9/2017,statistics
9.78303E+12,Primer for Data Analytics and Graduate Study in Statistics,,"Douglas Wolfe, Grant Schneider",Springer Nature,9/26/2020,statistics
9.78149E+12,Fundamentals of Data Visualization,A Primer on Making Informative and Compelling Figures,Claus O. Wilke,O'Reilly Media,3/18/2019,statistics
9.7818E+12,How to Lie with Statistics,,Darrell Huff,Penguin UK,3/30/2023,statistics
9.78149E+12,Data Science from Scratch,First Principles with Python,Joel Grus,"""O'Reilly Media, Inc.""",4/14/2015,statistics
9.78303E+12,Leadership in Statistics and Data Science,Planning for Inclusive Excellence,Amanda L. Golbeck,Springer Nature,3/22/2021,statistics
367748436,Foundations of Statistics for Data Scientists,With R and Python,"ALAN. KATERI AGRESTI (MARIA.), Maria Kateri",CRC Press,9/15/2024,statistics
3319461605,Introduction to Statistics and Data Analysis,"With Exercises, Solutions and Applications in R","Christian Heumann, Michael Schomaker, Shalabh",Springer,1/1/2017,statistics
9.78114E+12,Structural Equation Modeling With AMOS,"Basic Concepts, Applications, and Programming",Barbara M. Byrne,Psychology Press,4/1/2001,statistics
9.78149E+12,R for Data Science,"Import, Tidy, Transform, Visualize, and Model Data","Hadley Wickham, Garrett Grolemund","""O'Reilly Media, Inc.""",12/12/2016,statistics
9.78112E+12,Data Science For Dummies,,Lillian Pierson,John Wiley & Sons,3/6/2017,statistics
9.78163E+12,Essentials of Data Science and Analytics,"Statistical Tools, Machine Learning, and R-Statistical Software Overview",Amar Sahay,Business Expert Press,7/6/2021,statistics
9.78111E+12,Mathematics for Machine Learning,,"Marc Peter Deisenroth, A. Aldo Faisal, Cheng Soon Ong",Cambridge University Press,4/23/2020,statistics
9.78031E+12,Data Science for Undergraduates,Opportunities and Options,"National Academies of Sciences, Engineering, and Medicine, Division of Behavioral and Social Sciences and Education, Board on Science Education, Division on Engineering and Physical Sciences",National Academies Press,11/11/2018,statistics
9.78126E+12,"Business Data Science: Combining Machine Learning and Economics to Optimize, Automate, and Accelerate Business Decisions",,Matt Taddy,McGraw Hill Professional,8/23/2019,statistics
9.78149E+12,Think Bayes,,Allen B. Downey,"""O'Reilly Media, Inc.""",5/18/2021,statistics
9.78039E+12,All of Statistics,A Concise Course in Statistical Inference,Larry Wasserman,Springer Science & Business Media,12/11/2013,statistics
1466510846,Statistical Foundations of Data Science,,"Jianqing Fan, Runze Li, Hui Zou, Cun-Hui Zhang",CRC Press,7/1/2020,statistics
9.78112E+12,Statistics for Big Data For Dummies,,Alan Anderson,John Wiley & Sons,8/11/2015,statistics
3319557076,"Classification, (Big) Data Analysis and Statistical Learning",,"Francesco Mola, Claudio Conversano, Maurizio Vichi",Springer,2/22/2018,statistics
9.78039E+12,Naked Statistics: Stripping the Dread from the Data,,Charles Wheelan,W. W. Norton & Company,1/7/2013,statistics
9.78111E+12,"Computer Age Statistical Inference, Student Edition","Algorithms, Evidence, and Data Science","Bradley Efron, Trevor Hastie",Cambridge University Press,6/17/2021,statistics
1617291560,Practical Data Science with R,,"Nina Zumel, John Mount",Manning Publications,4/10/2014,statistics
9.78026E+12,Functional Differential Geometry,,"Gerald Jay Sussman, Jack Wisdom",MIT Press,7/5/2013,statistics
9.78151E+12,Statistics 101,"From Data Analysis and Predictive Modeling to Measuring Distribution and Determining Probability, Your Essential Guide to Statistics",David Borman,Simon and Schuster,12/18/2018,statistics
9.78184E+12,Machine Learning for Algorithmic Trading,Predictive models to extract signals from market and alternative data for systematic trading strategies with Python,Stefan Jansen,Packt Publishing Ltd,7/31/2020,statistics
387947140,Applied Wavelet Analysis with S-PLUS,,"Andrew Bruce, Hong-Ye Gao",Springer Science & Business Media,6/20/1996,statistics
9.78149E+12,Python for Data Analysis,"Data Wrangling with Pandas, NumPy, and IPython",Wes McKinney,"""O'Reilly Media, Inc.""",9/25/2017,statistics
9.78145E+12,Data Science for Business,What You Need to Know about Data Mining and Data-Analytic Thinking,"Foster Provost, Tom Fawcett","""O'Reilly Media, Inc.""",7/27/2013,statistics
471705632,Business Statistics,Contemporary Decision Making,Ken Black,Wiley,1/11/2005,statistics
3030861325,Applied Statistics and Data Science,"Proceedings of Statistics 2021 Canada, Selected Contributions","Yogendra P. Chaubey, Salim Lahmiri, Fassil Nebebe, Arusharka Sen",Springer,12/9/2021,statistics
9.78148E+12,Mastering Machine Learning with Python in Six Steps,A Practical Implementation Guide to Predictive Data Analytics Using Python,Manohar Swamynathan,Apress,10/1/2019,statistics
9.78112E+12,Smarter Data Science,Succeeding with Enterprise-Grade Data and AI Projects,"Neal Fishman, Cole Stryker",John Wiley & Sons,4/14/2020,statistics
9.78112E+12,Data Mining for Business Analytics,"Concepts, Techniques, and Applications with XLMiner","Galit Shmueli, Peter C. Bruce, Nitin R. Patel",John Wiley & Sons,4/18/2016,statistics
495109665,Introduction to Statistics and Data Analysis,,"Roxy Peck, Chris Olsen, Jay L. Devore",Brooks/Cole,12/1/2005,statistics
9.78443E+12,"Data Science, Classification, and Related Methods","Proceedings of the Fifth Conference of the International Federation of Classification Societies (IFCS-96), Kobe, Japan, March 27–30, 1996","Chikio Hayashi, Keiji Yajima, Hans H. Bock, Noboru Ohsumi, Yutaka Tanaka, Yasumasa Baba",Springer Science & Business Media,11/11/2013,statistics
9.78112E+12,Pattern Classification,,"Richard O. Duda, Peter E. Hart, David G. Stork",John Wiley & Sons,11/9/2012,statistics
9.78039E+12,The Elements of Statistical Learning,"Data Mining, Inference, and Prediction","Trevor Hastie, Robert Tibshirani, Jerome Friedman",Springer Science & Business Media,11/11/2013,statistics
9.7815E+12,Introduction to Probability,,"Joseph K. Blitzstein, Jessica Hwang",CRC Press,7/24/2014,statistics
787982369,Classroom Assessment Techniques,A Handbook for College Teachers,"Thomas A. Angelo, Patricia K. Cross",Jossey-Bass Incorporated Pub,4/1/2005,statistics
9.78178E+12,Mastering Splunk,,James Miller,Packt Publishing Ltd,12/17/2014,statistics
172964239X,Data Science,"What the Best Data Scientists Know about Data Analytics, Data Mining, Statistics, Machine Learning, and Big Data",Herbert Jones,Createspace Independent Publishing Platform,11/1/2018,statistics
9.78026E+12,Machine Learning,A Probabilistic Perspective,Kevin P. Murphy,MIT Press,8/24/2012,statistics
9.78135E+12,Statistical Regression and Classification,From Linear Models to Machine Learning,Norman Matloff,CRC Press,9/19/2017,statistics
471172758,Statistics and Data Analysis in Geology,,John C. Davis,Wiley,5/8/2002,statistics
9.78145E+12,Introduction to Machine Learning with Python,A Guide for Data Scientists,"Andreas C. Müller, Sarah Guido","""O'Reilly Media, Inc.""",9/26/2016,statistics
9.78069E+12,"Statistics, Data Mining, and Machine Learning in Astronomy",A Practical Python Guide for the Analysis of Survey Data,"Željko Ivezić, Andrew J. Connolly, Jacob T. VanderPlas, Alexander Gray",Princeton University Press,1/12/2014,statistics
9.7815E+12,Data Analysis for the Life Sciences with R,,"Rafael A. Irizarry, Michael I. Love",CRC Press,10/4/2016,statistics
9.78112E+12,Big Data For Dummies,,"Judith S. Hurwitz, Alan Nugent, Fern Halper, Marcia Kaufman",John Wiley & Sons,4/2/2013,statistics
9.7806E+12,Head First Data Analysis,"A Learner's Guide to Big Numbers, Statistics, and Good Decisions",Michael Milton,"""O'Reilly Media, Inc.""",7/24/2009,statistics
9.78147E+12,Rutherford and Fry’s Complete Guide to Absolutely Everything (Abridged),new from the stars of BBC Radio 4,"Adam Rutherford, Hannah Fry",Random House,10/7/2021,statistics
1493938436,Pattern Recognition and Machine Learning,,Christopher M. Bishop,Springer,8/23/2016,statistics
9.78112E+12,Python for Data Science For Dummies,,"John Paul Mueller, Luca Massaron",John Wiley & Sons,2/27/2019,statistics
9.78303E+12,Statistics with Julia,"Fundamentals for Data Science, Machine Learning and Artificial Intelligence","Yoni Nazarathy, Hayden Klok",Springer Nature,9/4/2021,statistics
9.78148E+12,The Nature of Statistical Learning Theory,,Vladimir Vapnik,Springer Science & Business Media,6/29/2013,statistics
1305115341,Introduction to Statistics and Data Analysis,,"Roxy Peck, Chris Olsen, Jay L. Devore",Cengage Learning,1/1/2015,statistics
9.78149E+12,Deep Learning for Coders with fastai and PyTorch,,"Jeremy Howard, Sylvain Gugger","""O'Reilly Media, Inc.""",6/29/2020,statistics
9.78179E+12,Big Data Visualization,,James D. Miller,Packt Publishing Ltd,2/28/2017,statistics
9.78082E+12,Contingency Table Analysis,Methods and Implementation Using R,Maria Kateri,Springer,5/17/2014,statistics
367381893,Statistical Learning and Data Science,,"Mireille Gettler Summa, Leon Bottou, Bernard Goldfarb, Catherine Pardoux, Fionn Murtagh, Myriam Touati",CRC Press,9/23/2019,statistics
521864496,Quantum Field Theory,,Mark Srednicki,Cambridge University Press,1/25/2007,statistics
3030598888,Statistics for Health Data Science,An Organic Approach,"Ruth Etzioni, Micha Mandel, Roman Gulati",Springer,2/5/2021,statistics
9.7811E+12,Machine Learning Design Patterns,,"Valliappa Lakshmanan, Sara Robinson, Michael Munn",O'Reilly Media,10/15/2020,statistics
9.78303E+12,Advances and Innovations in Statistics and Data Science,,"Wenqing He, Liqun Wang, Jiahua Chen, Chunfang Devon Lin",Springer Nature,11/28/2022,statistics
9.78886E+12,ASA 2021 Statistics and Information Systems for Policy Evaluation,Book of short papers of the opening conference,"Bruno Bertaccini, Luigi Fabbris, Alessandra Petrucci",Firenze University Press,5/13/2021,statistics
9.78886E+12,ASA 2021 Statistics and Information Systems for Policy Evaluation,BOOK OF SHORT PAPERS of the on-site conference,"Bruno Bertaccini, Luigi Fabbris, Alessandra Petrucci",Firenze University Press,12/22/2021,statistics
9.78178E+12,Implementing Splunk,,"Vincent Bumgarner, James D. Miller",Packt Publishing Ltd,7/28/2015,statistics
9.78149E+12,Deep Learning from Scratch,Building with Python from First Principles,Seth Weidman,O'Reilly Media,9/9/2019,statistics
9.78132E+12,Data Mining with R,"Learning with Case Studies, Second Edition",Luis Torgo,CRC Press,11/30/2016,statistics
9.78332E+12,Introduction to Data Science,"A Python Approach to Concepts, Techniques and Applications","Laura Igual, Santi Seguí",Springer,2/22/2017,statistics
9.78164E+12,Data Science with Python and Dask,,Jesse Daniel,Simon and Schuster,7/8/2019,statistics
9.78159E+12,Statistics Done Wrong,The Woefully Complete Guide,Alex Reinhart,No Starch Press,3/1/2015,statistics
547132492,Understanding Basic Statistics,,"Charles Henry Brase, Corrinne Pellillo Brase",Brooks/Cole Publishing Company,11/1/2008,statistics
9.78332E+12,Targeted Learning in Data Science,Causal Inference for Complex Longitudinal Studies,"Mark J. van der Laan, Sherri Rose",Springer,3/28/2018,statistics
3319457950,Algorithms for Data Science,,"Brian Steele, John Chandler, Swarna Reddy",Springer,12/27/2016,statistics
9.78135E+12,Feature Engineering and Selection,A Practical Approach for Predictive Models,"Max Kuhn, Kjell Johnson",CRC Press,7/25/2019,statistics
3540687351,Introduction to Modern Time Series Analysis,,"Gebhard Kirchgässner, Jürgen Wolters",Springer Science & Business Media,8/27/2008,statistics
9.7815E+12,Parameter Redundancy and Identifiability,,Diana Cole,CRC Press,5/10/2020,statistics
9.78159E+12,Bayesian Statistics the Fun Way,"Understanding Statistics and Probability with Star Wars, LEGO, and Rubber Ducks",Will Kurt,No Starch Press,7/9/2019,statistics
9.78145E+12,Machine Learning for Hackers,Case Studies and Algorithms to Get You Started,"Drew Conway, John Myles White","""O'Reilly Media, Inc.""",2/13/2012,statistics
9.78149E+12,Generative Deep Learning,"Teaching Machines to Paint, Write, Compose, and Play",David Foster,"""O'Reilly Media, Inc.""",6/28/2019,statistics
9.78149E+12,Thinking with Data,How to Turn Information into Insights,Max Shron,"""O'Reilly Media, Inc.""",1/20/2014,statistics
3031004604,Graph Representation Learning,,William L. Hamilton,Springer,9/16/2020,statistics
1138445746,"Introduction to Statistical Data Analysis for the Life Sciences, Second Edition",,Claus Thorn Ekstrom,Chapman & Hall/CRC,11/15/2017,statistics
9.78114E+12,Statistics As Principled Argument,,Robert P. Abelson,Psychology Press,9/10/2012,statistics
9.78162E+12,"Machine Learning with TensorFlow, Second Edition",,Mattmann A. Chris,Manning Publications,2/2/2021,statistics
9.78149E+12,A Layperson?s Guide to Understanding Research and Data Analysis,,"Lynda Rose Bruce, EdD, PhD",Xlibris Corporation,11/1/2013,statistics
9.78052E+12,Combinatorics and Probability,,"Graham Brightwell, Imre Leader, Andrew Thomason, Alex Scott",Cambridge University Press,3/8/2007,statistics
9.78145E+12,Discovering Statistics Using R,,"Andy Field, Jeremy Miles, Zoë Field",SAGE,3/7/2012,statistics
9.781E+12,Supervised Machine Learning for Text Analysis in R,,"Emil Hvitfeldt, Julia Silge",CRC Press,10/22/2021,statistics
1493951734,Statistics and Data Analysis for Financial Engineering,with R examples,"David Ruppert, David S. Matteson",Springer,10/5/2016,statistics
9.78184E+12,Data Science Projects with Python,"A case study approach to successful data science projects using Python, pandas, and scikit-learn",Stephen Klosterman,Packt Publishing Ltd,4/30/2019,statistics
9.78178E+12,Python Machine Learning,,Sebastian Raschka,Packt Publishing Ltd,9/23/2015,statistics
9.78031E+12,Frontiers in Massive Data Analysis,,"National Research Council, Division on Engineering and Physical Sciences, Board on Mathematical Sciences and Their Applications, Committee on Applied and Theoretical Statistics, Committee on the Analysis of Massive Data",National Academies Press,9/3/2013,statistics
3319694154,New Advances in Statistics and Data Science,,"Ding-Geng Chen, Zhezhen Jin, Gang Li, Yi Li, Aiyi Liu, Yichuan Zhao",Springer,1/26/2018,statistics
9.78112E+12,Predictive Analytics For Dummies,,"Anasse Bari, Mohamed Chaouchi, Tommy Jung",John Wiley & Sons,3/6/2014,statistics
9.78146E+12,A Probabilistic Theory of Pattern Recognition,,"Luc Devroye, Laszlo Györfi, Gabor Lugosi",Springer Science & Business Media,11/27/2013,statistics
9.78112E+12,Data Smart,Using Data Science to Transform Information into Insight,John W. Foreman,John Wiley & Sons,10/31/2013,statistics
9.781E+12,Bayesian Modeling and Computation in Python,,"Osvaldo A. Martin, Ravin Kumar, Junpeng Lao",CRC Press,12/28/2021,statistics
9.78112E+12,Data Science and Big Data Analytics,"Discovering, Analyzing, Visualizing and Presenting Data",EMC Education Services,John Wiley & Sons,1/5/2015,statistics
9.78013E+12,Thermal Physics,Thermodynamics and Statistical Mechanics for Scientists and Engineers,Robert Floyd Sekerka,Elsevier,8/19/2015,statistics
9.78179E+12,Python Data Science Essentials,,"Alberto Boschetti, Luca Massaron",Packt Publishing Ltd,4/30/2015,statistics
9.78939E+12,Statistics for Machine Learning,Implement Statistical methods used in Machine Learning using Python (English Edition),Himanshu Singh,BPB Publications,1/15/2021,statistics
